Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,43.35,2544.3135,33.9375,2
1,21.9,2393.788,33.9375,2
2,46.45,3073.5254999999997,33.9375,2
3,22.5,2346.174,33.9375,2
4,25.35,1989.6685,33.9375,2
5,25.6,1882.2795,33.9375,2
6,25.85,2752.3765,33.9375,2
7,24.35,2401.324,33.9375,2
8,35.35,2384.0245,33.9375,2
9,26.1,2401.072,33.9375,2
10,59.6,2648.3155,33.9375,2
11,35.3,2461.387,33.9375,2
12,20.6,2091.743,33.9375,2
13,23.3,2755.4335,33.9375,2
14,17.0,3303.5905000000002,33.9375,2
15,22.7,3302.9775,33.9375,2
16,35.45,2519.2305,33.9375,2
17,23.1,2211.74,33.9375,2
18,27.8,3125.6935000000003,33.9375,2
19,20.9,2031.761,33.9375,2
20,20.7,2382.7325,33.9375,2
21,21.15,1881.958,33.9375,2
22,22.45,2746.992,33.9375,2
23,22.0,2399.0985,33.9375,2
24,21.6,2329.0485,33.9375,2
25,34.65,2402.1025,33.9375,2
26,21.2,2722.4255000000003,33.9375,2
27,14.45,2568.11,33.9375,2
28,22.6,2710.2039999999997,33.9375,2
29,26.65,2444.9004999999997,33.9375,2
30,40.9,3246.348,33.9375,2
31,19.6,3296.04,33.9375,2
