Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,27.25,3297.4260000000004,36.1875,2
1,33.65,3305.087,36.1875,2
2,33.85,2753.916,36.1875,2
3,38.4,3312.2165,36.1875,2
4,23.5,2805.022,36.1875,2
5,34.0,3306.8605,36.1875,2
6,27.3,3315.2264999999998,36.1875,2
7,28.4,2687.669,36.1875,2
8,25.4,2481.2715,36.1875,2
9,19.5,3289.0765,36.1875,2
10,45.75,2819.0870000000004,36.1875,2
11,24.4,3307.0460000000003,36.1875,2
12,48.0,3302.3525,36.1875,2
13,53.0,3269.728,36.1875,2
14,25.65,2816.103,36.1875,2
15,21.5,2762.4485,36.1875,2
16,36.4,3255.319,36.1875,2
17,29.5,3198.0885,36.1875,2
18,31.9,2748.5025,36.1875,2
19,23.4,3304.9535,36.1875,2
20,14.0,3173.8015,36.1875,2
21,23.2,3301.9615,36.1875,2
22,25.0,3296.221,36.1875,2
23,27.9,3299.091,36.1875,2
24,21.85,2400.2905,36.1875,2
25,17.05,2543.893,36.1875,2
26,18.5,3297.081,36.1875,2
27,13.0,3299.082,36.1875,2
28,17.9,3301.2975,36.1875,2
29,10.6,2965.4269999999997,36.1875,2
30,29.700000000000003,2845.182,36.1875,2
31,17.1,3293.615,36.1875,2
