Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.25,2605.303,33.9375,2
1,48.5,3296.406,33.9375,2
2,24.75,2391.417,33.9375,2
3,34.65,2395.112,33.9375,2
4,29.3,2499.4880000000003,33.9375,2
5,24.0,2766.4035,33.9375,2
6,22.05,3309.276,33.9375,2
7,21.6,3004.316,33.9375,2
8,16.65,3231.1620000000003,33.9375,2
9,23.4,2814.92,33.9375,2
10,20.5,2786.6665000000003,33.9375,2
11,43.3,2736.1585,33.9375,2
12,21.6,3299.876,33.9375,2
13,25.25,2835.6364999999996,33.9375,2
14,24.5,2750.2035,33.9375,2
15,24.1,2750.172,33.9375,2
16,23.05,2763.649,33.9375,2
17,39.15,3274.6805,33.9375,2
18,30.35,2391.2740000000003,33.9375,2
19,43.65,2395.0114999999996,33.9375,2
20,26.15,2586.657,33.9375,2
21,20.6,2764.5775000000003,33.9375,2
22,22.0,3300.4175,33.9375,2
23,20.0,2650.6925,33.9375,2
24,29.75,3217.084,33.9375,2
25,39.9,2506.9719999999998,33.9375,2
26,28.8,2394.9809999999998,33.9375,2
27,18.8,2974.1940000000004,33.9375,2
28,40.8,3296.5519999999997,33.9375,2
29,25.200000000000003,2842.7615,33.9375,2
30,22.0,2748.4880000000003,33.9375,2
31,23.5,2750.3360000000002,33.9375,2
