Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.5,2430.736,34.1875,2
1,21.8,2599.6625,34.1875,2
2,15.899999999999999,2818.5575,34.1875,2
3,46.3,2956.344,34.1875,2
4,22.45,2848.183,34.1875,2
5,24.5,2678.7705,34.1875,2
6,11.05,2874.8864999999996,34.1875,2
7,37.300000000000004,2916.667,34.1875,2
8,6.05,2535.566,34.1875,2
9,11.4,2525.8805,34.1875,2
10,11.5,2479.448,34.1875,2
11,17.4,2639.946,34.1875,2
12,14.0,2847.3535,34.1875,2
13,30.8,2905.3945,34.1875,2
14,7.0,2582.478,34.1875,2
15,5.0,2793.3405000000002,34.1875,2
16,6.0,2473.4515,34.1875,2
17,15.0,2629.5675,34.1875,2
18,19.8,2660.306,34.1875,2
19,16.3,2818.442,34.1875,2
20,13.45,2842.232,34.1875,2
21,6.95,2719.9835000000003,34.1875,2
22,18.4,2696.906,34.1875,2
23,17.35,2978.6065,34.1875,2
24,12.9,2388.2844999999998,34.1875,2
25,33.0,2674.7045,34.1875,2
26,13.5,2537.2755,34.1875,2
27,5.05,2741.4425,34.1875,2
28,30.95,2837.4094999999998,34.1875,2
29,1.5,2852.8485,34.1875,2
30,18.3,2515.588,34.1875,2
31,36.1,3075.6075,34.1875,2
