Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,14.25,2160.2195,35.5,2
1,37.95,2802.0415000000003,35.5,2
2,19.6,2327.993,35.5,2
3,19.0,2250.0585,35.5,2
4,23.05,3235.0915,35.5,2
5,16.55,2957.612,35.5,2
6,18.6,2573.8615,35.5,2
7,17.5,3302.188,35.5,2
8,19.2,2339.0385,35.5,2
9,28.9,1916.938,35.5,2
10,40.85,3271.138,35.5,2
11,19.6,2416.9395,35.5,2
12,15.7,3311.4775,35.5,2
13,24.200000000000003,2785.643,35.5,2
14,27.5,3301.2340000000004,35.5,2
15,17.05,2823.214,35.5,2
16,18.6,2398.9875,35.5,2
17,19.6,3264.6325,35.5,2
18,17.3,2747.6515,35.5,2
19,13.55,2748.054,35.5,2
20,52.650000000000006,3299.1425,35.5,2
21,13.1,3296.76,35.5,2
22,31.200000000000003,2725.6035,35.5,2
23,16.15,3301.665,35.5,2
24,39.699999999999996,2344.5370000000003,35.5,2
25,20.1,2579.8685,35.5,2
26,16.6,3300.011,35.5,2
27,38.0,2417.2985,35.5,2
28,18.4,3296.6375,35.5,2
29,13.1,2802.6295,35.5,2
30,28.95,2887.9004999999997,35.5,2
31,17.45,2503.6265,35.5,2
