Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,23.4,1912.3695,33.8125,2
1,16.0,1852.1750000000002,33.8125,2
2,46.0,2722.2749999999996,33.8125,2
3,10.95,2760.0855,33.8125,2
4,22.5,1958.253,33.8125,2
5,19.0,2237.066,33.8125,2
6,21.15,2031.4234999999999,33.8125,2
7,10.1,2233.839,33.8125,2
8,19.25,2012.2545,33.8125,2
9,23.6,2757.369,33.8125,2
10,26.1,1808.8925,33.8125,2
11,32.4,3305.5975,33.8125,2
12,24.85,2211.3205,33.8125,2
13,38.8,2624.822,33.8125,2
14,39.2,2538.8965,33.8125,2
15,26.15,2611.15,33.8125,2
16,20.6,3250.8895,33.8125,2
17,18.0,1853.379,33.8125,2
18,19.5,2731.721,33.8125,2
19,59.65,2496.1705,33.8125,2
20,21.0,1962.189,33.8125,2
21,26.6,1766.1805,33.8125,2
22,20.7,1629.539,33.8125,2
23,26.65,2049.79,33.8125,2
24,49.0,2127.9715,33.8125,2
25,27.5,2744.9875,33.8125,2
26,20.4,1985.5155,33.8125,2
27,22.65,3097.71,33.8125,2
28,19.0,2361.9610000000002,33.8125,2
29,25.0,2615.848,33.8125,2
30,10.5,2752.236,33.8125,2
31,39.75,2595.7045,33.8125,2
