Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.299999999999997,2721.52,33.125,2
1,19.1,2874.5365,33.125,2
2,20.4,2755.9645,33.125,2
3,20.4,3299.4375,33.125,2
4,24.45,2804.9025,33.125,2
5,22.5,2785.197,33.125,2
6,51.9,3298.4444999999996,33.125,2
7,24.55,3217.594,33.125,2
8,17.7,2360.5099999999998,33.125,2
9,21.6,3272.9875,33.125,2
10,54.8,3286.158,33.125,2
11,19.4,3152.127,33.125,2
12,20.6,3294.866,33.125,2
13,19.1,2774.907,33.125,2
14,18.5,2839.9044999999996,33.125,2
15,20.4,3295.5885,33.125,2
16,20.9,2768.841,33.125,2
17,23.0,2844.2585,33.125,2
18,19.5,2748.309,33.125,2
19,46.9,3299.3135,33.125,2
20,22.8,3300.7794999999996,33.125,2
21,24.5,3300.196,33.125,2
22,26.25,3202.9595,33.125,2
23,19.9,3281.077,33.125,2
24,43.6,2632.611,33.125,2
25,21.4,3282.5155000000004,33.125,2
26,19.4,3300.5339999999997,33.125,2
27,36.9,3286.0789999999997,33.125,2
28,20.0,3297.3305,33.125,2
29,16.0,2525.5465,33.125,2
30,20.4,3298.7335,33.125,2
31,19.0,3065.9170000000004,33.125,2
