Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,15.75,2369.566,35.1875,2
1,49.5,2708.568,35.1875,2
2,15.25,2898.8109999999997,35.1875,2
3,21.7,2460.772,35.1875,2
4,53.0,3189.8424999999997,35.1875,2
5,14.6,2354.469,35.1875,2
6,15.6,2088.7495,35.1875,2
7,17.1,2403.797,35.1875,2
8,19.299999999999997,2132.5969999999998,35.1875,2
9,39.1,3242.077,35.1875,2
10,13.05,3307.0065,35.1875,2
11,50.1,3282.1620000000003,35.1875,2
12,18.1,2129.501,35.1875,2
13,21.299999999999997,2021.108,35.1875,2
14,17.05,2357.1395,35.1875,2
15,50.95,2843.811,35.1875,2
16,16.65,2324.3465,35.1875,2
17,20.3,2751.4645,35.1875,2
18,18.9,2403.4415,35.1875,2
19,13.6,2081.4155,35.1875,2
20,18.4,2380.1585,35.1875,2
21,18.2,1909.119,35.1875,2
22,15.6,2004.6454999999999,35.1875,2
23,16.25,2072.881,35.1875,2
24,20.75,1811.9505,35.1875,2
25,19.9,2755.962,35.1875,2
26,15.75,3300.7884999999997,35.1875,2
27,18.2,3295.9055,35.1875,2
28,16.1,2776.745,35.1875,2
29,32.0,2384.663,35.1875,2
30,17.15,2815.8275000000003,35.1875,2
31,19.25,3295.4719999999998,35.1875,2
