Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,6.5,1797.467,38.0625,2
1,5.05,1798.712,38.0625,2
2,0.5,2469.7690000000002,38.0625,2
3,5.55,1798.9070000000002,38.0625,2
4,5.5,1799.3725,38.0625,2
5,5.55,2022.3289999999997,38.0625,2
6,5.5,1798.801,38.0625,2
7,10.5,1729.134,38.0625,2
8,0.5,1848.6175,38.0625,2
9,33.25,2467.899,38.0625,2
10,5.55,2472.1335,38.0625,2
11,5.0,1796.8855,38.0625,2
12,10.1,1798.2939999999999,38.0625,2
13,5.5,1799.1925,38.0625,2
14,10.55,1797.132,38.0625,2
15,27.0,2378.4745000000003,38.0625,2
16,5.55,2303.1835,38.0625,2
17,10.1,2292.2715,38.0625,2
18,46.45,2538.5605,38.0625,2
19,6.05,2096.8869999999997,38.0625,2
20,5.05,2009.3345,38.0625,2
21,0.5,2002.714,38.0625,2
22,5.05,2133.956,38.0625,2
23,5.55,2293.3075,38.0625,2
24,33.55,2661.0035,38.0625,2
25,21.8,2745.1255,38.0625,2
26,8.6,2720.1955,38.0625,2
27,5.1,2217.4404999999997,38.0625,2
28,0.0,2127.01,38.0625,2
29,10.55,2162.7780000000002,38.0625,2
30,5.5,2633.014,38.0625,2
31,5.05,2144.703,38.0625,2
