Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.2,3134.0545,35.3125,2
1,52.15,2905.0305,35.3125,2
2,17.55,2509.5060000000003,35.3125,2
3,16.1,2452.7815,35.3125,2
4,15.0,3307.5845,35.3125,2
5,18.65,3309.4635,35.3125,2
6,39.3,3266.5265,35.3125,2
7,16.5,2477.559,35.3125,2
8,28.5,1885.4665,35.3125,2
9,48.45,3297.7955,35.3125,2
10,46.85,3297.184,35.3125,2
11,35.15,3124.0675,35.3125,2
12,18.1,3307.1645,35.3125,2
13,22.2,2403.8885,35.3125,2
14,32.6,2482.04,35.3125,2
15,23.75,3034.4785,35.3125,2
16,20.5,3302.849,35.3125,2
17,22.8,3221.8895,35.3125,2
18,16.9,2749.0385,35.3125,2
19,18.5,2272.906,35.3125,2
20,18.0,3294.568,35.3125,2
21,22.85,3295.6899999999996,35.3125,2
22,34.0,3297.5685000000003,35.3125,2
23,18.2,2474.2375,35.3125,2
24,37.25,1883.8964999999998,35.3125,2
25,21.0,3292.3735,35.3125,2
26,17.5,3301.491,35.3125,2
27,19.9,3297.656,35.3125,2
28,17.6,3299.1980000000003,35.3125,2
29,18.1,2393.0715,35.3125,2
30,20.6,2474.4275,35.3125,2
31,15.5,3225.672,35.3125,2
