Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,39.3,2369.9655,35.4375,2
1,21.299999999999997,2381.388,35.4375,2
2,14.65,1877.0500000000002,35.4375,2
3,21.1,2037.9855000000002,35.4375,2
4,25.6,2383.3315000000002,35.4375,2
5,18.6,1482.2265,35.4375,2
6,42.05,2763.7135,35.4375,2
7,22.9,1881.2495,35.4375,2
8,34.25,2248.0955,35.4375,2
9,47.15,2748.656,35.4375,2
10,32.5,2820.46,35.4375,2
11,33.0,1978.7795,35.4375,2
12,9.9,3159.5715,35.4375,2
13,16.55,1961.0785,35.4375,2
14,31.95,2382.4485,35.4375,2
15,15.55,2065.8025,35.4375,2
16,27.15,2381.1820000000002,35.4375,2
17,14.95,2379.4885,35.4375,2
18,19.55,1653.0525,35.4375,2
19,28.4,1670.4615,35.4375,2
20,16.4,2381.5465,35.4375,2
21,21.4,1512.3139999999999,35.4375,2
22,19.5,3273.67,35.4375,2
23,19.1,2078.692,35.4375,2
24,15.5,1985.2465,35.4375,2
25,18.2,2748.429,35.4375,2
26,21.95,2802.05,35.4375,2
27,11.9,2238.813,35.4375,2
28,25.6,2755.6915,35.4375,2
29,15.0,1886.4080000000001,35.4375,2
30,14.55,2381.324,35.4375,2
31,14.0,2053.699,35.4375,2
