Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.6,2474.839,34.5,2
1,19.6,2379.3720000000003,34.5,2
2,27.15,3292.6099999999997,34.5,2
3,27.0,3301.7129999999997,34.5,2
4,24.25,3292.9695,34.5,2
5,27.5,3300.089,34.5,2
6,22.5,3301.388,34.5,2
7,22.3,3299.0159999999996,34.5,2
8,38.15,3255.868,34.5,2
9,47.0,2383.384,34.5,2
10,35.85,3302.4825,34.5,2
11,16.25,3302.9615,34.5,2
12,36.1,3281.2445,34.5,2
13,26.25,3300.543,34.5,2
14,18.7,2386.0305,34.5,2
15,51.8,3275.309,34.5,2
16,21.9,2777.824,34.5,2
17,18.7,2380.2535,34.5,2
18,20.9,3294.6980000000003,34.5,2
19,21.15,3295.0455,34.5,2
20,22.95,3297.0875,34.5,2
21,23.1,3295.022,34.5,2
22,22.75,3299.9425,34.5,2
23,50.8,3269.0285,34.5,2
24,21.6,3262.3245,34.5,2
25,20.0,2383.317,34.5,2
26,43.0,3283.4705000000004,34.5,2
27,40.0,3297.487,34.5,2
28,24.1,3085.576,34.5,2
29,26.450000000000003,3279.2635,34.5,2
30,18.5,2380.837,34.5,2
31,19.7,3296.493,34.5,2
