Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,12.6,2341.4885000000004,34.4375,2
1,17.6,2396.322,34.4375,2
2,28.2,3287.3720000000003,34.4375,2
3,20.0,1858.1550000000002,34.4375,2
4,37.65,3279.5924999999997,34.4375,2
5,16.9,2283.3755,34.4375,2
6,16.9,2504.692,34.4375,2
7,18.3,2153.4610000000002,34.4375,2
8,20.5,2750.0879999999997,34.4375,2
9,16.6,2285.6165,34.4375,2
10,40.9,2292.301,34.4375,2
11,37.5,2552.259,34.4375,2
12,15.0,2412.2595,34.4375,2
13,31.2,2562.4085,34.4375,2
14,27.5,2946.718,34.4375,2
15,32.0,2555.843,34.4375,2
16,19.0,1792.119,34.4375,2
17,13.05,2781.8410000000003,34.4375,2
18,42.5,3280.978,34.4375,2
19,13.55,2506.4700000000003,34.4375,2
20,34.0,3283.1265000000003,34.4375,2
21,18.6,2300.033,34.4375,2
22,14.5,2628.48,34.4375,2
23,16.9,2493.5675,34.4375,2
24,28.6,2750.794,34.4375,2
25,17.0,2028.7905,34.4375,2
26,15.95,2467.9894999999997,34.4375,2
27,13.0,3030.941,34.4375,2
28,16.5,2924.368,34.4375,2
29,17.7,2415.0145,34.4375,2
30,27.9,2586.0025,34.4375,2
31,15.5,2932.0834999999997,34.4375,2
