Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.4,2781.13,34.625,2
1,22.2,2704.9355,34.625,2
2,15.350000000000001,2531.673,34.625,2
3,22.55,2575.955,34.625,2
4,18.05,3291.6805,34.625,2
5,55.3,2381.9545,34.625,2
6,18.0,2756.152,34.625,2
7,16.85,2477.7405,34.625,2
8,20.0,1950.1329999999998,34.625,2
9,22.9,2123.1445,34.625,2
10,37.3,3271.7455,34.625,2
11,47.150000000000006,2463.543,34.625,2
12,13.05,1939.5555,34.625,2
13,40.1,1821.641,34.625,2
14,36.0,2749.648,34.625,2
15,39.5,3272.4134999999997,34.625,2
16,19.6,2777.7455,34.625,2
17,19.4,2749.542,34.625,2
18,20.0,3030.1485000000002,34.625,2
19,60.95,2742.156,34.625,2
20,19.9,3300.603,34.625,2
21,21.4,2380.929,34.625,2
22,16.9,2749.7945,34.625,2
23,19.0,2474.307,34.625,2
24,23.4,1663.0,34.625,2
25,19.6,2395.9565000000002,34.625,2
26,17.9,3299.554,34.625,2
27,29.0,2779.6595,34.625,2
28,21.1,2194.922,34.625,2
29,19.7,2751.3525,34.625,2
30,18.9,2673.108,34.625,2
31,20.0,3295.9215,34.625,2
