Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.5,3297.675,34.625,2
1,13.15,3295.507,34.625,2
2,48.9,3284.4005,34.625,2
3,26.1,3259.967,34.625,2
4,16.2,2377.494,34.625,2
5,12.6,2746.81,34.625,2
6,19.5,3294.1795,34.625,2
7,10.0,3213.1705,34.625,2
8,29.4,3291.707,34.625,2
9,10.1,2408.872,34.625,2
10,15.05,3305.719,34.625,2
11,12.05,2383.92,34.625,2
12,12.0,2997.087,34.625,2
13,11.7,3296.709,34.625,2
14,10.5,1843.0275,34.625,2
15,17.55,2216.7385,34.625,2
16,10.65,3071.5315,34.625,2
17,14.1,3298.3205,34.625,2
18,11.5,3300.8059999999996,34.625,2
19,10.1,3109.9555,34.625,2
20,19.6,2434.5545,34.625,2
21,25.450000000000003,2741.4565000000002,34.625,2
22,24.45,3285.147,34.625,2
23,12.55,3008.9595,34.625,2
24,14.45,3289.083,34.625,2
25,30.8,2472.949,34.625,2
26,15.05,3297.224,34.625,2
27,10.35,2384.7775,34.625,2
28,30.0,2993.707,34.625,2
29,43.3,3290.7219999999998,34.625,2
30,29.7,1761.0149999999999,34.625,2
31,31.5,1848.746,34.625,2
