Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.85,1968.1115,38.0625,2
1,24.25,2850.2095,38.0625,2
2,11.9,3302.6944999999996,38.0625,2
3,24.0,2905.9665,38.0625,2
4,23.8,2489.3959999999997,38.0625,2
5,14.350000000000001,3304.3475,38.0625,2
6,24.15,2453.721,38.0625,2
7,1.0,1685.4545,38.0625,2
8,22.0,2322.078,38.0625,2
9,23.0,2616.5860000000002,38.0625,2
10,23.4,2882.194,38.0625,2
11,43.5,2534.6615,38.0625,2
12,11.4,2887.7690000000002,38.0625,2
13,10.4,2847.117,38.0625,2
14,11.9,2526.763,38.0625,2
15,12.1,2522.2839999999997,38.0625,2
16,12.4,2210.3085,38.0625,2
17,0.0,2954.955,38.0625,2
18,11.9,3221.0095,38.0625,2
19,0.0,2652.266,38.0625,2
20,11.9,3302.205,38.0625,2
21,59.6,3272.2135,38.0625,2
22,11.9,3311.989,38.0625,2
23,0.0,2374.684,38.0625,2
24,18.6,2379.9405,38.0625,2
25,22.0,2731.2529999999997,38.0625,2
26,11.9,3293.506,38.0625,2
27,0.0,3299.389,38.0625,2
28,11.5,3296.5555000000004,38.0625,2
29,27.5,3273.0825,38.0625,2
30,11.9,3300.183,38.0625,2
31,11.25,3296.2985,38.0625,2
