Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,34.75,2925.4045,33.125,2
1,14.1,2666.828,33.125,2
2,11.55,2715.0074999999997,33.125,2
3,15.15,2391.7035,33.125,2
4,11.1,2667.966,33.125,2
5,10.5,2771.9425,33.125,2
6,23.4,2739.1355000000003,33.125,2
7,12.1,2956.636,33.125,2
8,16.4,2259.3615,33.125,2
9,16.0,2979.8575,33.125,2
10,34.0,2848.507,33.125,2
11,40.35,2811.178,33.125,2
12,32.75,3009.8445,33.125,2
13,15.5,2430.324,33.125,2
14,33.15,2964.817,33.125,2
15,17.299999999999997,2772.2255,33.125,2
16,13.7,2716.5285000000003,33.125,2
17,14.45,2477.599,33.125,2
18,15.649999999999999,2695.826,33.125,2
19,12.0,2545.47,33.125,2
20,12.55,2632.444,33.125,2
21,14.95,2795.4885,33.125,2
22,48.5,2812.0055,33.125,2
23,12.05,2893.0065,33.125,2
24,19.2,2288.3235,33.125,2
25,16.15,2697.218,33.125,2
26,19.0,2655.1025,33.125,2
27,24.85,2763.449,33.125,2
28,14.5,2923.1105,33.125,2
29,9.1,2603.3685,33.125,2
30,13.05,2855.8455,33.125,2
31,14.649999999999999,2417.7075,33.125,2
