Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,10.0,2471.697,34.125,2
1,10.0,2228.3,34.125,2
2,22.0,1966.4585,34.125,2
3,10.5,1796.9535,34.125,2
4,17.5,1797.609,34.125,2
5,10.0,1729.98,34.125,2
6,0.0,1880.502,34.125,2
7,10.0,1753.031,34.125,2
8,13.0,1507.5305,34.125,2
9,9.5,1796.594,34.125,2
10,0.0,2474.869,34.125,2
11,23.0,2469.3695,34.125,2
12,0.0,1796.8564999999999,34.125,2
13,9.5,2380.308,34.125,2
14,2.5,1798.8725,34.125,2
15,9.5,1797.156,34.125,2
16,25.0,2740.5905000000002,34.125,2
17,9.6,2391.6445,34.125,2
18,17.5,2125.6165,34.125,2
19,9.6,2064.4265,34.125,2
20,23.5,2204.92,34.125,2
21,10.0,2175.7264999999998,34.125,2
22,20.0,2092.84,34.125,2
23,10.1,2070.836,34.125,2
24,9.9,1914.3685,34.125,2
25,10.0,2336.8315000000002,34.125,2
26,56.5,2711.947,34.125,2
27,30.75,2733.3135,34.125,2
28,19.6,2261.5035,34.125,2
29,13.8,2157.1675,34.125,2
30,15.95,3297.2705,34.125,2
31,9.5,2842.1049999999996,34.125,2
