Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,30.0,2826.456,35.125,2
1,23.0,2821.572,35.125,2
2,27.55,2758.4035000000003,35.125,2
3,20.5,3324.085,35.125,2
4,26.35,3284.942,35.125,2
5,46.3,3352.764,35.125,2
6,35.0,3315.741,35.125,2
7,23.55,3304.714,35.125,2
8,56.85,3332.7775,35.125,2
9,24.0,3297.3035,35.125,2
10,19.4,3305.9195,35.125,2
11,20.9,3327.1115,35.125,2
12,9.45,3295.084,35.125,2
13,46.35,3358.759,35.125,2
14,17.5,3346.3165,35.125,2
15,23.599999999999998,1778.6264999999999,35.125,2
16,24.85,2392.934,35.125,2
17,29.049999999999997,3286.8295,35.125,2
18,18.4,2752.8824999999997,35.125,2
19,20.4,3327.3285,35.125,2
20,30.1,3305.532,35.125,2
21,30.9,3300.677,35.125,2
22,20.3,3304.3295,35.125,2
23,16.1,3298.367,35.125,2
24,23.9,3335.27,35.125,2
25,21.4,3301.7995,35.125,2
26,10.95,2482.3360000000002,35.125,2
27,17.9,1801.21,35.125,2
28,10.5,1825.0465,35.125,2
29,21.0,3316.187,35.125,2
30,55.2,3298.1615,35.125,2
31,15.9,1798.1934999999999,35.125,2
