Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,39.75,3289.2605000000003,35.4375,2
1,32.5,3280.4105,35.4375,2
2,20.2,2746.9655000000002,35.4375,2
3,18.05,2833.9539999999997,35.4375,2
4,17.4,2845.688,35.4375,2
5,18.2,3300.016,35.4375,2
6,24.5,3296.752,35.4375,2
7,21.0,3294.4120000000003,35.4375,2
8,20.1,2589.5635,35.4375,2
9,45.2,2644.2385,35.4375,2
10,18.45,3263.6825,35.4375,2
11,15.8,3260.7625,35.4375,2
12,18.05,2899.522,35.4375,2
13,18.0,2524.478,35.4375,2
14,19.2,3277.6375,35.4375,2
15,35.95,3289.257,35.4375,2
16,46.45,3278.3360000000002,35.4375,2
17,19.9,3290.815,35.4375,2
18,24.6,2792.0875,35.4375,2
19,17.6,2826.8100000000004,35.4375,2
20,15.4,2831.8835,35.4375,2
21,36.0,3300.009,35.4375,2
22,19.5,3300.4105,35.4375,2
23,21.0,3297.4275,35.4375,2
24,19.6,2513.2309999999998,35.4375,2
25,17.9,2747.7615,35.4375,2
26,17.6,2861.46,35.4375,2
27,42.5,2493.014,35.4375,2
28,16.4,2867.0739999999996,35.4375,2
29,16.35,2523.3720000000003,35.4375,2
30,35.15,3289.277,35.4375,2
31,37.4,3269.5190000000002,35.4375,2
