Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,25.2,2354.218,35.875,2
1,22.25,3303.44,35.875,2
2,9.55,3299.5155,35.875,2
3,24.2,3307.6185,35.875,2
4,24.0,2064.458,35.875,2
5,13.0,3295.1665000000003,35.875,2
6,8.05,3301.727,35.875,2
7,23.1,2280.1400000000003,35.875,2
8,22.5,3292.05,35.875,2
9,36.0,2748.0585,35.875,2
10,24.75,3030.6760000000004,35.875,2
11,14.45,3290.925,35.875,2
12,28.45,3294.291,35.875,2
13,28.4,3301.5715,35.875,2
14,19.4,3287.2555,35.875,2
15,36.05,3275.322,35.875,2
16,21.400000000000002,2382.4475,35.875,2
17,18.1,3297.9215,35.875,2
18,15.4,3297.5,35.875,2
19,27.700000000000003,3268.1835,35.875,2
20,43.85,2505.7349999999997,35.875,2
21,8.1,3300.928,35.875,2
22,16.05,3294.7105,35.875,2
23,30.0,2747.0525,35.875,2
24,15.4,2975.384,35.875,2
25,11.5,2749.7095,35.875,2
26,9.4,2791.01,35.875,2
27,44.4,3275.5505,35.875,2
28,22.25,3269.4210000000003,35.875,2
29,14.55,3295.0744999999997,35.875,2
30,22.9,3300.054,35.875,2
31,19.6,3285.5125,35.875,2
