Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.95,2326.9225,34.125,2
1,47.150000000000006,3287.675,34.125,2
2,19.3,2908.9155,34.125,2
3,19.7,2121.9755,34.125,2
4,16.45,2522.0495,34.125,2
5,44.0,3295.1059999999998,34.125,2
6,18.3,3282.1065,34.125,2
7,27.2,3297.536,34.125,2
8,13.95,2540.6315,34.125,2
9,21.2,2103.4835000000003,34.125,2
10,16.5,2878.925,34.125,2
11,16.25,3288.3495000000003,34.125,2
12,15.350000000000001,3283.71,34.125,2
13,19.200000000000003,2569.4575,34.125,2
14,15.9,2855.9525000000003,34.125,2
15,17.200000000000003,2851.0495,34.125,2
16,20.9,1684.2224999999999,34.125,2
17,25.3,3299.8940000000002,34.125,2
18,18.4,3296.0005,34.125,2
19,15.95,2528.0370000000003,34.125,2
20,21.3,2518.3025,34.125,2
21,30.4,3296.9085,34.125,2
22,16.65,3294.7290000000003,34.125,2
23,18.200000000000003,3296.9795000000004,34.125,2
24,38.5,2533.681,34.125,2
25,12.850000000000001,2513.8755,34.125,2
26,33.15,3290.7,34.125,2
27,18.75,3283.628,34.125,2
28,29.9,3288.596,34.125,2
29,18.6,3299.982,34.125,2
30,18.8,2861.5685000000003,34.125,2
31,37.4,2859.933,34.125,2
