Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,3.3,1478.9855,37.375,2
1,41.2,1877.005,37.375,2
2,8.5,1796.3674999999998,37.375,2
3,11.5,1798.645,37.375,2
4,6.55,2471.4429999999998,37.375,2
5,15.6,1808.5595,37.375,2
6,10.0,2368.322,37.375,2
7,12.1,1753.3845000000001,37.375,2
8,7.05,1499.6275,37.375,2
9,12.5,1649.7295,37.375,2
10,8.6,2478.6385,37.375,2
11,25.5,1796.454,37.375,2
12,30.299999999999997,2377.9915,37.375,2
13,12.05,1797.8255,37.375,2
14,6.0,2381.523,37.375,2
15,17.1,1647.4650000000001,37.375,2
16,6.5,1492.1475,37.375,2
17,3.0,1997.4270000000001,37.375,2
18,12.5,2013.3935000000001,37.375,2
19,2.95,2130.456,37.375,2
20,6.45,1747.8805,37.375,2
21,4.05,1589.0155,37.375,2
22,11.1,2369.8215,37.375,2
23,6.5,2474.0515,37.375,2
24,6.0,1498.662,37.375,2
25,0.0,1637.739,37.375,2
26,23.5,2468.7275,37.375,2
27,4.45,2030.687,37.375,2
28,8.9,2381.623,37.375,2
29,0.0,1798.1109999999999,37.375,2
30,15.4,2375.749,37.375,2
31,4.5,1647.524,37.375,2
