Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.15,2627.509,35.4375,2
1,18.2,2631.0265,35.4375,2
2,20.6,2921.8199999999997,35.4375,2
3,12.2,2666.7625,35.4375,2
4,48.7,2934.782,35.4375,2
5,20.9,2735.9925000000003,35.4375,2
6,15.7,2937.6385,35.4375,2
7,21.5,2810.548,35.4375,2
8,20.1,2721.7745,35.4375,2
9,21.7,2993.1835,35.4375,2
10,48.5,2955.9485000000004,35.4375,2
11,31.0,3132.382,35.4375,2
12,33.0,3130.1949999999997,35.4375,2
13,11.6,2928.263,35.4375,2
14,3.5,3139.3175,35.4375,2
15,36.25,2943.5095,35.4375,2
16,17.1,2659.747,35.4375,2
17,18.9,2622.5045,35.4375,2
18,50.0,2973.147,35.4375,2
19,17.1,2733.916,35.4375,2
20,21.3,2929.2925,35.4375,2
21,22.15,2965.7395,35.4375,2
22,13.2,2976.6135000000004,35.4375,2
23,14.95,2810.1025,35.4375,2
24,11.55,2718.5654999999997,35.4375,2
25,17.4,2882.3045,35.4375,2
26,17.5,2926.2235,35.4375,2
27,17.9,3081.0025,35.4375,2
28,6.05,3001.7785,35.4375,2
29,32.75,3079.902,35.4375,2
30,15.350000000000001,3018.379,35.4375,2
31,14.649999999999999,2822.3045,35.4375,2
