Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.2,2486.4265,35.4375,2
1,41.85,2703.62,35.4375,2
2,12.0,3295.3995,35.4375,2
3,12.55,3232.9145,35.4375,2
4,16.2,3253.4915,35.4375,2
5,16.7,2610.416,35.4375,2
6,26.450000000000003,2798.5975,35.4375,2
7,20.85,3285.893,35.4375,2
8,21.0,3290.492,35.4375,2
9,37.5,2385.1035,35.4375,2
10,15.9,2765.2105,35.4375,2
11,23.3,3259.8305,35.4375,2
12,38.2,3242.9935,35.4375,2
13,34.85,3180.8225,35.4375,2
14,31.8,3235.3875,35.4375,2
15,14.5,3230.413,35.4375,2
16,15.6,2749.609,35.4375,2
17,29.2,2573.893,35.4375,2
18,13.5,3208.6425,35.4375,2
19,10.1,3302.7304999999997,35.4375,2
20,22.85,3253.849,35.4375,2
21,15.5,2429.5429999999997,35.4375,2
22,23.7,3258.23,35.4375,2
23,38.75,3287.2395,35.4375,2
24,45.5,2747.2345,35.4375,2
25,16.5,2448.4515,35.4375,2
26,15.45,2752.968,35.4375,2
27,16.65,3295.2765,35.4375,2
28,14.600000000000001,3246.2529999999997,35.4375,2
29,16.5,2484.519,35.4375,2
30,15.55,2787.7799999999997,35.4375,2
31,15.649999999999999,3297.3955,35.4375,2
