Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.25,2357.812,35.6875,2
1,29.9,3300.1255,35.6875,2
2,27.15,2812.707,35.6875,2
3,15.45,2222.5675,35.6875,2
4,22.4,2322.2905,35.6875,2
5,27.9,2031.796,35.6875,2
6,19.65,3292.1639999999998,35.6875,2
7,19.0,3292.882,35.6875,2
8,20.05,2677.764,35.6875,2
9,17.45,2602.8295,35.6875,2
10,40.8,2930.4125,35.6875,2
11,18.85,3310.777,35.6875,2
12,31.2,2826.6255,35.6875,2
13,34.0,2027.1405,35.6875,2
14,19.6,2804.4065,35.6875,2
15,8.55,3297.465,35.6875,2
16,15.75,2377.705,35.6875,2
17,10.05,3295.3835,35.6875,2
18,18.2,2820.1189999999997,35.6875,2
19,15.850000000000001,2802.4094999999998,35.6875,2
20,20.9,2817.768,35.6875,2
21,22.3,2333.2975,35.6875,2
22,32.05,3298.9585,35.6875,2
23,52.9,2731.672,35.6875,2
24,12.9,2838.304,35.6875,2
25,17.95,2441.3635,35.6875,2
26,22.5,3292.9285,35.6875,2
27,20.3,3300.0564999999997,35.6875,2
28,33.5,2930.2565,35.6875,2
29,14.9,2651.4015,35.6875,2
30,30.0,2805.809,35.6875,2
31,15.05,3301.317,35.6875,2
