Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,12.75,2883.451,34.75,2
1,20.9,2025.189,34.75,2
2,20.0,2426.285,34.75,2
3,57.15,1982.0675,34.75,2
4,17.95,2457.946,34.75,2
5,20.0,1638.982,34.75,2
6,17.85,2506.6755000000003,34.75,2
7,15.55,2894.212,34.75,2
8,17.950000000000003,2383.424,34.75,2
9,11.75,2387.721,34.75,2
10,20.299999999999997,3307.3055,34.75,2
11,18.299999999999997,3307.0815000000002,34.75,2
12,37.6,3304.733,34.75,2
13,25.15,3306.3475,34.75,2
14,32.9,3310.8255,34.75,2
15,11.7,3306.4755,34.75,2
16,18.15,2411.1965,34.75,2
17,13.6,2389.6605,34.75,2
18,7.5,2391.698,34.75,2
19,16.2,2205.0225,34.75,2
20,9.4,2767.384,34.75,2
21,14.649999999999999,1794.7984999999999,34.75,2
22,17.55,2234.1855,34.75,2
23,56.050000000000004,2956.1865,34.75,2
24,38.9,2370.974,34.75,2
25,12.25,2376.5005,34.75,2
26,12.649999999999999,3296.4875,34.75,2
27,19.2,3090.8665,34.75,2
28,11.75,3301.2505,34.75,2
29,22.05,3286.2415,34.75,2
30,14.55,3299.5335,34.75,2
31,57.199999999999996,3294.0879999999997,34.75,2
