Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,26.05,3293.946,33.8125,2
1,23.1,3237.1639999999998,33.8125,2
2,28.7,2755.792,33.8125,2
3,32.15,2992.071,33.8125,2
4,22.25,2752.365,33.8125,2
5,42.5,3295.8035,33.8125,2
6,30.5,3217.352,33.8125,2
7,17.0,3303.9845,33.8125,2
8,25.700000000000003,2303.6195,33.8125,2
9,17.6,3286.5605,33.8125,2
10,20.5,3227.3585000000003,33.8125,2
11,30.1,3299.0185,33.8125,2
12,14.6,3210.4555,33.8125,2
13,8.5,3246.8365,33.8125,2
14,14.55,2611.837,33.8125,2
15,18.0,3311.335,33.8125,2
16,20.4,3299.1345,33.8125,2
17,23.1,3062.825,33.8125,2
18,22.1,2710.4605,33.8125,2
19,24.25,2698.0905000000002,33.8125,2
20,22.0,2709.219,33.8125,2
21,24.5,3295.2635,33.8125,2
22,36.25,3064.8005000000003,33.8125,2
23,32.6,3140.5145,33.8125,2
24,40.65,2766.876,33.8125,2
25,20.0,3062.3415,33.8125,2
26,53.0,3045.1279999999997,33.8125,2
27,40.15,3290.1385,33.8125,2
28,6.5,2998.617,33.8125,2
29,19.2,2690.478,33.8125,2
30,18.5,3165.5485,33.8125,2
31,8.05,3294.35,33.8125,2
