Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,16.65,2758.3985000000002,36.1875,2
1,16.1,2703.0035,36.1875,2
2,34.25,3111.206,36.1875,2
3,22.15,2594.001,36.1875,2
4,55.050000000000004,2844.1565,36.1875,2
5,15.149999999999999,2731.959,36.1875,2
6,20.0,2812.398,36.1875,2
7,18.1,2662.879,36.1875,2
8,20.0,2728.01,36.1875,2
9,36.35,2880.9269999999997,36.1875,2
10,35.5,2983.273,36.1875,2
11,16.7,2487.538,36.1875,2
12,27.85,2978.52,36.1875,2
13,42.4,2834.225,36.1875,2
14,15.649999999999999,2894.5945,36.1875,2
15,20.2,2835.6095,36.1875,2
16,16.6,2558.764,36.1875,2
17,16.75,2752.3735,36.1875,2
18,40.85,2936.678,36.1875,2
19,13.55,2645.3055,36.1875,2
20,17.15,2864.411,36.1875,2
21,21.0,2886.2045,36.1875,2
22,19.6,2705.188,36.1875,2
23,18.15,2576.636,36.1875,2
24,20.2,2380.7015,36.1875,2
25,17.5,2474.001,36.1875,2
26,14.7,2772.7495,36.1875,2
27,24.1,2536.206,36.1875,2
28,37.85,2908.0305,36.1875,2
29,17.1,2899.0195,36.1875,2
30,39.7,3098.6305,36.1875,2
31,19.0,2691.716,36.1875,2
