Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,13.05,3312.8485,36.125,2
1,50.8,3282.998,36.125,2
2,21.0,3305.6315,36.125,2
3,12.0,1898.7075,36.125,2
4,16.05,3310.6580000000004,36.125,2
5,20.7,3303.4385,36.125,2
6,19.6,3311.2295,36.125,2
7,20.95,3305.0295,36.125,2
8,29.55,2772.3655,36.125,2
9,6.95,3301.7485,36.125,2
10,12.9,3308.9155,36.125,2
11,16.0,3306.1345,36.125,2
12,23.0,3285.8935,36.125,2
13,14.5,2807.0475,36.125,2
14,35.85,3302.857,36.125,2
15,28.2,3299.4880000000003,36.125,2
16,14.55,3295.7920000000004,36.125,2
17,15.55,3253.6575000000003,36.125,2
18,53.150000000000006,3272.4224999999997,36.125,2
19,17.35,3234.012,36.125,2
20,23.4,3300.7895,36.125,2
21,22.5,3299.507,36.125,2
22,19.1,3294.0935,36.125,2
23,23.4,3294.2015,36.125,2
24,37.75,2381.4715,36.125,2
25,43.9,3297.0555,36.125,2
26,11.9,3299.0519999999997,36.125,2
27,3.5,3289.428,36.125,2
28,13.5,3298.482,36.125,2
29,8.55,3295.3019999999997,36.125,2
30,25.05,3296.53,36.125,2
31,14.350000000000001,3297.1075,36.125,2
