Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,14.6,2711.2335000000003,35.0,2
1,50.35,3050.27,35.0,2
2,14.6,2718.3805,35.0,2
3,37.6,2816.386,35.0,2
4,14.0,2721.0730000000003,35.0,2
5,21.05,2837.489,35.0,2
6,21.9,2855.3050000000003,35.0,2
7,17.4,2704.1285,35.0,2
8,19.6,2422.3554999999997,35.0,2
9,41.5,3058.362,35.0,2
10,35.0,2974.018,35.0,2
11,14.5,2801.6905,35.0,2
12,15.55,2733.962,35.0,2
13,36.0,2920.6625000000004,35.0,2
14,33.1,3048.982,35.0,2
15,15.1,2722.8985000000002,35.0,2
16,20.5,2749.8995,35.0,2
17,20.2,3297.5365,35.0,2
18,20.9,3299.9125000000004,35.0,2
19,32.3,2367.493,35.0,2
20,16.15,3293.956,35.0,2
21,18.6,2380.774,35.0,2
22,35.55,3295.7055,35.0,2
23,18.0,2751.754,35.0,2
24,15.55,2751.2195,35.0,2
25,17.0,2065.9885,35.0,2
26,13.85,3137.6025,35.0,2
27,29.75,2727.9135,35.0,2
28,13.5,3300.944,35.0,2
29,18.35,2747.6765,35.0,2
30,14.05,3296.5455,35.0,2
31,14.95,2745.715,35.0,2
