Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,7.0,2029.4479999999999,37.25,2
1,45.5,2598.4525,37.25,2
2,7.0,2005.272,37.25,2
3,14.0,2498.1355,37.25,2
4,7.0,1984.4555,37.25,2
5,7.0,1993.0054999999998,37.25,2
6,14.0,2432.691,37.25,2
7,7.0,1967.6475,37.25,2
8,8.9,2200.138,37.25,2
9,8.5,2035.7709999999997,37.25,2
10,7.5,1944.0895,37.25,2
11,56.0,2818.6085,37.25,2
12,6.45,1926.98,37.25,2
13,15.0,2345.6639999999998,37.25,2
14,11.1,2382.032,37.25,2
15,0.0,1502.2404999999999,37.25,2
16,14.45,2287.3140000000003,37.25,2
17,4.45,2747.476,37.25,2
18,7.45,1873.0555,37.25,2
19,0.0,1791.8385,37.25,2
20,13.95,2241.7555,37.25,2
21,13.95,2244.2124999999996,37.25,2
22,0.0,1498.848,37.25,2
23,13.95,2222.6755,37.25,2
24,7.0,1852.926,37.25,2
25,7.95,1856.1695,37.25,2
26,7.0,1844.9795,37.25,2
27,0.0,2384.1405,37.25,2
28,23.25,1498.32,37.25,2
29,0.5,1533.8575,37.25,2
30,22.5,2700.9875,37.25,2
31,14.0,2152.8320000000003,37.25,2
