Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,5.0,1799.586,38.25,2
1,13.45,1895.3085,38.25,2
2,3.45,1645.1485,38.25,2
3,9.0,1800.399,38.25,2
4,8.45,2384.6065,38.25,2
5,45.45,2381.866,38.25,2
6,6.5,1797.261,38.25,2
7,13.45,1796.505,38.25,2
8,21.75,1647.2820000000002,38.25,2
9,11.45,1649.4645,38.25,2
10,13.5,1797.9615,38.25,2
11,6.45,1800.156,38.25,2
12,9.85,1799.6295,38.25,2
13,17.25,2473.346,38.25,2
14,8.0,2468.3505,38.25,2
15,23.5,1797.3285,38.25,2
16,13.45,2028.2135,38.25,2
17,6.5,1856.7735,38.25,2
18,13.5,1628.4755,38.25,2
19,0.0,1800.271,38.25,2
20,26.5,2382.4185,38.25,2
21,0.0,2383.066,38.25,2
22,6.95,1797.1865,38.25,2
23,0.0,1862.9085,38.25,2
24,6.45,1591.2935,38.25,2
25,0.0,1734.519,38.25,2
26,0.0,1798.2759999999998,38.25,2
27,13.0,1798.3765,38.25,2
28,6.45,1799.6734999999999,38.25,2
29,4.95,2473.489,38.25,2
30,25.95,2474.4265,38.25,2
31,15.850000000000001,1797.21,38.25,2
