Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.75,2484.7645,34.4375,2
1,18.799999999999997,3249.3450000000003,34.4375,2
2,52.4,2676.9455,34.4375,2
3,24.65,2744.7865,34.4375,2
4,7.65,3279.4155,34.4375,2
5,29.799999999999997,2372.522,34.4375,2
6,16.1,1901.312,34.4375,2
7,25.75,2390.1345,34.4375,2
8,22.1,2381.5685,34.4375,2
9,25.75,1661.7635,34.4375,2
10,52.25,3285.8155,34.4375,2
11,13.7,3224.4840000000004,34.4375,2
12,32.65,3203.5919999999996,34.4375,2
13,17.1,2331.886,34.4375,2
14,22.65,3288.6465,34.4375,2
15,11.55,3293.616,34.4375,2
16,13.15,2797.712,34.4375,2
17,18.5,2970.9665,34.4375,2
18,15.55,3268.165,34.4375,2
19,15.55,3238.045,34.4375,2
20,24.2,3299.244,34.4375,2
21,24.0,3088.6425,34.4375,2
22,15.55,2035.289,34.4375,2
23,17.6,2331.3105,34.4375,2
24,17.85,2380.0365,34.4375,2
25,16.5,2329.0370000000003,34.4375,2
26,12.5,3298.4015,34.4375,2
27,16.65,3232.543,34.4375,2
28,12.55,3294.556,34.4375,2
29,41.0,2333.592,34.4375,2
30,52.5,3301.3275000000003,34.4375,2
31,16.5,3224.3365,34.4375,2
