Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.05,2393.1925,34.0,2
1,23.95,2378.9125,34.0,2
2,23.0,2742.8375,34.0,2
3,15.0,2854.3025,34.0,2
4,23.0,2143.9865,34.0,2
5,29.8,2263.951,34.0,2
6,23.6,3306.5735,34.0,2
7,26.0,3268.401,34.0,2
8,22.6,2383.642,34.0,2
9,36.15,3300.044,34.0,2
10,15.0,2812.8125,34.0,2
11,50.0,3306.3085,34.0,2
12,19.4,2475.175,34.0,2
13,10.0,2390.96,34.0,2
14,17.0,2383.501,34.0,2
15,30.8,3307.116,34.0,2
16,21.5,2384.6115,34.0,2
17,19.3,2337.2295000000004,34.0,2
18,24.3,2598.3289999999997,34.0,2
19,28.35,2688.9885,34.0,2
20,20.3,2100.2475,34.0,2
21,33.0,2026.2945,34.0,2
22,40.9,3082.69,34.0,2
23,21.5,2702.4465,34.0,2
24,18.05,2383.0825,34.0,2
25,34.6,3296.439,34.0,2
26,21.4,2563.2625,34.0,2
27,19.8,3294.523,34.0,2
28,16.05,2472.132,34.0,2
29,23.15,2381.4395,34.0,2
30,37.2,2381.5305,34.0,2
31,20.0,3297.5735,34.0,2
