Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,29.15,2036.601,35.6875,2
1,24.25,3199.114,35.6875,2
2,14.75,1979.1125,35.6875,2
3,17.5,1764.8945,35.6875,2
4,37.75,3236.206,35.6875,2
5,25.1,3115.282,35.6875,2
6,24.85,1954.1815000000001,35.6875,2
7,33.15,3292.1395,35.6875,2
8,25.75,3252.459,35.6875,2
9,31.200000000000003,1507.1495,35.6875,2
10,19.2,1916.6535,35.6875,2
11,17.8,2455.081,35.6875,2
12,20.45,2853.6925,35.6875,2
13,21.55,2312.417,35.6875,2
14,17.0,2456.926,35.6875,2
15,15.2,1883.9279999999999,35.6875,2
16,17.1,2430.88,35.6875,2
17,16.4,3298.4915,35.6875,2
18,16.6,1913.3125,35.6875,2
19,17.6,1976.0465,35.6875,2
20,19.9,2995.7775,35.6875,2
21,19.1,3299.643,35.6875,2
22,32.7,1909.9755,35.6875,2
23,41.15,3276.9245,35.6875,2
24,37.9,3120.4875,35.6875,2
25,17.0,2335.945,35.6875,2
26,13.65,2270.0615000000003,35.6875,2
27,28.5,2401.699,35.6875,2
28,16.0,3207.0865000000003,35.6875,2
29,15.5,1906.3899999999999,35.6875,2
30,45.0,2390.6395,35.6875,2
31,18.3,1782.154,35.6875,2
