Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.6,3233.7635,37.0,2
1,47.0,2315.56,37.0,2
2,17.7,1977.172,37.0,2
3,17.2,2106.389,37.0,2
4,9.0,2689.576,37.0,2
5,18.1,2221.829,37.0,2
6,9.0,1892.732,37.0,2
7,8.6,1855.5324999999998,37.0,2
8,24.4,2380.887,37.0,2
9,21.1,2353.4235,37.0,2
10,15.0,2493.6915,37.0,2
11,15.5,2756.776,37.0,2
12,12.95,2806.0209999999997,37.0,2
13,9.0,2108.719,37.0,2
14,0.0,2893.3625,37.0,2
15,8.0,1738.281,37.0,2
16,0.0,2148.596,37.0,2
17,8.55,2362.4764999999998,37.0,2
18,3.45,2656.4795000000004,37.0,2
19,9.6,2874.848,37.0,2
20,8.6,3141.319,37.0,2
21,9.4,3301.0415000000003,37.0,2
22,7.05,3295.396,37.0,2
23,8.65,3295.009,37.0,2
24,9.5,2380.135,37.0,2
25,0.0,1886.394,37.0,2
26,8.5,3297.1875,37.0,2
27,21.05,3117.0405,37.0,2
28,15.65,3293.807,37.0,2
29,29.55,2760.834,37.0,2
30,19.0,3299.656,37.0,2
31,22.3,1879.1909999999998,37.0,2
