Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,37.6,2237.969,34.0,2
1,20.1,3283.6369999999997,34.0,2
2,15.6,1950.07,34.0,2
3,19.5,2275.058,34.0,2
4,31.5,2813.7619999999997,34.0,2
5,17.4,2150.8665,34.0,2
6,22.0,3286.4764999999998,34.0,2
7,22.9,2442.005,34.0,2
8,23.1,2829.2715,34.0,2
9,27.1,2763.984,34.0,2
10,18.6,3290.038,34.0,2
11,19.1,2164.614,34.0,2
12,13.6,3289.3500000000004,34.0,2
13,21.5,2602.261,34.0,2
14,19.7,2764.716,34.0,2
15,27.0,2779.7645,34.0,2
16,35.6,2162.357,34.0,2
17,24.0,3281.331,34.0,2
18,22.4,2211.0035,34.0,2
19,20.1,2069.7425,34.0,2
20,16.2,2622.471,34.0,2
21,18.6,2374.4970000000003,34.0,2
22,20.45,3286.233,34.0,2
23,24.0,2663.1225,34.0,2
24,40.2,2609.2435,34.0,2
25,30.2,2766.8955,34.0,2
26,57.1,3290.023,34.0,2
27,16.2,1924.3555000000001,34.0,2
28,22.0,3298.347,34.0,2
29,20.5,2839.4170000000004,34.0,2
30,24.4,2764.5585,34.0,2
31,46.75,2992.6125,34.0,2
