Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,11.6,2486.4894999999997,37.625,2
1,18.6,2873.6225,37.625,2
2,16.5,3310.3379999999997,37.625,2
3,11.0,2750.2870000000003,37.625,2
4,21.299999999999997,2791.649,37.625,2
5,47.5,2374.4449999999997,37.625,2
6,22.0,3306.308,37.625,2
7,14.0,2392.489,37.625,2
8,14.75,2383.223,37.625,2
9,14.1,2758.5115,37.625,2
10,16.0,3266.745,37.625,2
11,7.1,3308.272,37.625,2
12,11.0,3308.3655,37.625,2
13,54.7,3304.9395,37.625,2
14,0.0,2747.0875,37.625,2
15,15.6,3304.466,37.625,2
16,11.0,3299.4815,37.625,2
17,10.6,3306.009,37.625,2
18,9.1,3292.7825000000003,37.625,2
19,15.05,2748.7205000000004,37.625,2
20,10.6,3291.674,37.625,2
21,6.45,2381.731,37.625,2
22,10.1,3302.0015,37.625,2
23,0.0,2385.234,37.625,2
24,22.0,2354.8835,37.625,2
25,10.6,2745.359,37.625,2
26,10.5,3292.8540000000003,37.625,2
27,11.1,3299.9945,37.625,2
28,11.0,3300.1295,37.625,2
29,0.0,3301.982,37.625,2
30,22.1,2548.6825,37.625,2
31,27.25,2572.674,37.625,2
