Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,23.95,2435.3075,35.875,2
1,58.65,2725.798,35.875,2
2,25.0,3274.815,35.875,2
3,25.25,2641.9080000000004,35.875,2
4,21.55,2341.3435,35.875,2
5,22.15,2366.709,35.875,2
6,23.1,2671.9605,35.875,2
7,52.25,2779.4785,35.875,2
8,37.65,2958.1949999999997,35.875,2
9,25.55,2391.3435,35.875,2
10,33.8,3286.8405000000002,35.875,2
11,21.799999999999997,2241.5254999999997,35.875,2
12,35.6,2371.6234999999997,35.875,2
13,23.2,2148.9915,35.875,2
14,20.5,2454.193,35.875,2
15,46.35,2622.9535,35.875,2
16,25.25,2419.71,35.875,2
17,20.1,2939.4395,35.875,2
18,20.299999999999997,3197.871,35.875,2
19,23.65,2661.125,35.875,2
20,21.0,2336.3465,35.875,2
21,22.7,2329.03,35.875,2
22,23.35,2614.408,35.875,2
23,23.0,2573.1335,35.875,2
24,39.6,2750.841,35.875,2
25,26.849999999999998,2335.962,35.875,2
26,18.1,3241.967,35.875,2
27,20.5,2519.971,35.875,2
28,13.15,2364.325,35.875,2
29,20.6,2034.6065,35.875,2
30,16.5,2389.249,35.875,2
31,30.799999999999997,2627.0009999999997,35.875,2
