Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,14.649999999999999,2225.151,33.4375,2
1,18.1,1839.9735,33.4375,2
2,16.7,2380.3965,33.4375,2
3,41.3,1755.4275,33.4375,2
4,55.0,2473.4115,33.4375,2
5,14.05,1721.9015,33.4375,2
6,15.1,1884.867,33.4375,2
7,17.7,1685.6795,33.4375,2
8,34.65,1811.4035000000001,33.4375,2
9,29.5,1498.1219999999998,33.4375,2
10,16.0,3158.3635,33.4375,2
11,15.25,2727.757,33.4375,2
12,17.6,3223.5339999999997,33.4375,2
13,28.5,2169.4605,33.4375,2
14,14.6,1848.0935,33.4375,2
15,18.5,3297.505,33.4375,2
16,14.6,2384.3145,33.4375,2
17,11.55,1842.0614999999998,33.4375,2
18,16.55,2380.6594999999998,33.4375,2
19,22.55,1894.971,33.4375,2
20,13.0,2761.827,33.4375,2
21,10.55,1906.3515,33.4375,2
22,12.85,1883.7585,33.4375,2
23,10.55,1924.7055,33.4375,2
24,15.55,1492.5875,33.4375,2
25,11.5,1497.883,33.4375,2
26,12.55,2491.04,33.4375,2
27,18.5,3294.6724999999997,33.4375,2
28,17.1,2767.104,33.4375,2
29,13.1,1701.1064999999999,33.4375,2
30,13.6,2496.4695,33.4375,2
31,26.65,3299.5895,33.4375,2
