Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,14.3,2233.4615,35.1875,2
1,17.05,2593.8885,35.1875,2
2,55.050000000000004,3264.348,35.1875,2
3,30.7,2707.02,35.1875,2
4,18.2,3124.3895,35.1875,2
5,25.05,2449.8625,35.1875,2
6,14.05,2552.8165,35.1875,2
7,11.9,2467.8375,35.1875,2
8,34.75,3088.7200000000003,35.1875,2
9,16.1,2814.6925,35.1875,2
10,28.5,2352.1235,35.1875,2
11,8.05,3282.8295,35.1875,2
12,18.2,2397.61,35.1875,2
13,14.95,2671.6035,35.1875,2
14,27.25,3291.4175,35.1875,2
15,23.5,2117.3985000000002,35.1875,2
16,13.35,2558.0755,35.1875,2
17,14.8,2593.5280000000002,35.1875,2
18,14.350000000000001,2574.9755,35.1875,2
19,17.0,3083.6435,35.1875,2
20,19.2,2474.8915,35.1875,2
21,19.5,2509.1605,35.1875,2
22,12.5,2385.5645,35.1875,2
23,30.3,2511.607,35.1875,2
24,16.85,2252.798,35.1875,2
25,14.6,2929.4764999999998,35.1875,2
26,35.0,2131.3959999999997,35.1875,2
27,16.5,2865.3559999999998,35.1875,2
28,27.0,2875.4790000000003,35.1875,2
29,19.4,2679.5860000000002,35.1875,2
30,16.45,3287.1115,35.1875,2
31,19.8,2147.56,35.1875,2
