Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,20.1,3295.036,35.625,2
1,56.05,3284.4094999999998,35.625,2
2,15.9,2382.2905,35.625,2
3,17.7,3286.135,35.625,2
4,17.0,2747.5190000000002,35.625,2
5,16.4,3303.0305,35.625,2
6,15.0,1782.4335,35.625,2
7,16.0,3267.75,35.625,2
8,17.25,2533.933,35.625,2
9,38.3,2478.0204999999996,35.625,2
10,32.35,2462.296,35.625,2
11,21.5,2420.437,35.625,2
12,38.8,2429.7135,35.625,2
13,12.5,3304.358,35.625,2
14,10.5,3304.1745,35.625,2
15,18.5,3299.931,35.625,2
16,15.350000000000001,3283.632,35.625,2
17,12.05,3296.625,35.625,2
18,15.0,2380.1634999999997,35.625,2
19,18.2,3294.706,35.625,2
20,13.649999999999999,2711.4385,35.625,2
21,50.5,3297.6735,35.625,2
22,15.5,2045.4565,35.625,2
23,20.0,3285.8410000000003,35.625,2
24,14.45,3153.6684999999998,35.625,2
25,15.55,2474.718,35.625,2
26,11.45,2472.473,35.625,2
27,12.5,2468.523,35.625,2
28,16.9,2528.7025,35.625,2
29,59.4,3285.8315000000002,35.625,2
30,15.5,3299.773,35.625,2
31,16.55,3297.6105,35.625,2
