Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.75,3304.9700000000003,34.0625,2
1,33.8,3297.339,34.0625,2
2,22.0,3298.7625,34.0625,2
3,23.4,2842.16,34.0625,2
4,42.15,3305.2745,34.0625,2
5,24.15,2381.7035,34.0625,2
6,26.799999999999997,2372.4835000000003,34.0625,2
7,24.5,2413.1235,34.0625,2
8,23.1,2386.371,34.0625,2
9,59.7,2298.7309999999998,34.0625,2
10,16.6,3301.3284999999996,34.0625,2
11,23.5,3302.6445,34.0625,2
12,25.049999999999997,2811.5,34.0625,2
13,27.5,3167.1875,34.0625,2
14,26.15,1913.4215,34.0625,2
15,24.5,3304.6375,34.0625,2
16,27.0,3109.4685,34.0625,2
17,22.6,3163.9570000000003,34.0625,2
18,36.25,2943.0175,34.0625,2
19,26.1,2545.826,34.0625,2
20,42.25,3192.5344999999998,34.0625,2
21,22.0,2302.8445,34.0625,2
22,45.55,2250.473,34.0625,2
23,27.15,2223.749,34.0625,2
24,51.5,2362.4610000000002,34.0625,2
25,22.3,1849.7200000000003,34.0625,2
26,26.15,3276.3865,34.0625,2
27,39.65,3298.7235,34.0625,2
28,24.65,2508.1935,34.0625,2
29,37.4,3277.3265,34.0625,2
30,25.4,1835.255,34.0625,2
31,25.8,3294.88,34.0625,2
