Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.8,1964.194,35.125,2
1,20.5,1989.5085,35.125,2
2,16.1,2400.8255,35.125,2
3,27.0,2867.4440000000004,35.125,2
4,15.149999999999999,2693.0035,35.125,2
5,16.5,2501.772,35.125,2
6,49.6,2472.897,35.125,2
7,21.2,2379.8514999999998,35.125,2
8,28.05,2812.217,35.125,2
9,21.2,2889.3599999999997,35.125,2
10,17.1,2643.181,35.125,2
11,4.55,2723.0085,35.125,2
12,22.1,2482.757,35.125,2
13,14.1,2710.941,35.125,2
14,14.05,2878.307,35.125,2
15,17.5,1870.9005,35.125,2
16,17.0,1922.464,35.125,2
17,15.05,2226.6589999999997,35.125,2
18,30.7,2409.1405,35.125,2
19,15.6,2692.0699999999997,35.125,2
20,13.6,2777.48,35.125,2
21,17.1,2558.189,35.125,2
22,15.4,2830.9629999999997,35.125,2
23,44.1,2190.356,35.125,2
24,47.449999999999996,2588.3215,35.125,2
25,41.8,2877.1645,35.125,2
26,19.7,2475.879,35.125,2
27,35.9,2009.1530000000002,35.125,2
28,9.6,2541.205,35.125,2
29,14.9,3101.6220000000003,35.125,2
30,14.05,3276.041,35.125,2
31,18.2,2514.2309999999998,35.125,2
