Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.95,3306.1165,33.625,2
1,11.05,3003.426,33.625,2
2,28.55,3303.2985,33.625,2
3,12.55,2755.201,33.625,2
4,11.350000000000001,3268.1805,33.625,2
5,15.05,2474.251,33.625,2
6,11.649999999999999,3298.4565000000002,33.625,2
7,21.0,2475.059,33.625,2
8,11.5,2390.0,33.625,2
9,9.05,2382.8230000000003,33.625,2
10,8.45,3298.8325,33.625,2
11,9.5,3302.993,33.625,2
12,28.55,3317.2735000000002,33.625,2
13,50.099999999999994,3305.6135,33.625,2
14,12.5,3296.8289999999997,33.625,2
15,6.0,3004.3914999999997,33.625,2
16,39.199999999999996,3301.259,33.625,2
17,7.4,3302.073,33.625,2
18,25.25,3302.597,33.625,2
19,12.0,2749.9995,33.625,2
20,24.45,2769.9624999999996,33.625,2
21,14.0,3057.596,33.625,2
22,6.05,3031.2115,33.625,2
23,10.5,2606.529,33.625,2
24,10.05,2377.0875,33.625,2
25,13.1,2384.4865,33.625,2
26,5.5,3297.4840000000004,33.625,2
27,10.0,3294.3365000000003,33.625,2
28,9.5,3296.0645000000004,33.625,2
29,10.65,3288.9755,33.625,2
30,34.2,3291.264,33.625,2
31,11.6,3071.3959999999997,33.625,2
