Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.95,2501.8475,35.5,2
1,22.1,2739.325,35.5,2
2,21.9,2800.5145,35.5,2
3,23.65,2885.4004999999997,35.5,2
4,50.85,3050.192,35.5,2
5,39.5,2895.4145,35.5,2
6,22.5,2701.1175000000003,35.5,2
7,38.15,2962.2245000000003,35.5,2
8,31.2,2737.1535,35.5,2
9,21.0,2700.1710000000003,35.5,2
10,32.15,2854.8635,35.5,2
11,21.95,2604.7895,35.5,2
12,42.25,3043.003,35.5,2
13,20.6,2669.3205,35.5,2
14,37.25,2978.8555,35.5,2
15,40.7,2937.6035,35.5,2
16,23.1,2539.2525,35.5,2
17,21.9,2767.9219999999996,35.5,2
18,19.1,2804.652,35.5,2
19,24.0,2819.3,35.5,2
20,28.9,2891.6184999999996,35.5,2
21,21.2,2666.241,35.5,2
22,20.1,2791.1695,35.5,2
23,21.9,2753.7405,35.5,2
24,32.2,2751.7785,35.5,2
25,23.0,2584.0474999999997,35.5,2
26,21.0,2802.6059999999998,35.5,2
27,22.5,2662.3955,35.5,2
28,24.5,2871.5535,35.5,2
29,38.0,2801.201,35.5,2
30,27.4,3048.3605,35.5,2
31,23.75,2947.5305,35.5,2
