Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,18.15,3154.4415,35.375,2
1,21.35,3093.757,35.375,2
2,23.75,3214.428,35.375,2
3,21.5,2803.248,35.375,2
4,29.85,3231.855,35.375,2
5,18.0,3309.1745,35.375,2
6,20.7,3299.432,35.375,2
7,43.2,3296.148,35.375,2
8,25.7,2404.145,35.375,2
9,21.5,3009.813,35.375,2
10,21.5,3306.658,35.375,2
11,21.700000000000003,2803.3165,35.375,2
12,61.35,2761.198,35.375,2
13,50.3,3277.2915000000003,35.375,2
14,23.65,3273.8985000000002,35.375,2
15,28.5,2385.7375,35.375,2
16,24.35,2465.492,35.375,2
17,22.65,3290.031,35.375,2
18,30.9,3277.5845,35.375,2
19,21.7,3231.6695,35.375,2
20,51.4,3272.0465,35.375,2
21,18.5,3299.352,35.375,2
22,21.6,3288.902,35.375,2
23,28.85,2476.5029999999997,35.375,2
24,28.450000000000003,2748.9655000000002,35.375,2
25,24.5,3300.3225,35.375,2
26,25.9,3299.9775,35.375,2
27,23.8,3304.5005,35.375,2
28,19.4,2738.6965,35.375,2
29,18.65,3229.2425,35.375,2
30,22.5,3298.4745000000003,35.375,2
31,38.25,2562.0370000000003,35.375,2
