Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,14.7,2736.824,35.6875,2
1,14.05,2831.732,35.6875,2
2,14.1,2445.992,35.6875,2
3,11.0,3186.5474999999997,35.6875,2
4,23.9,3270.1885,35.6875,2
5,11.15,2086.6255,35.6875,2
6,29.1,2113.6425,35.6875,2
7,14.55,3299.21,35.6875,2
8,36.5,3298.871,35.6875,2
9,28.450000000000003,2487.8900000000003,35.6875,2
10,36.5,2429.264,35.6875,2
11,15.35,2805.2765,35.6875,2
12,16.05,2837.5385,35.6875,2
13,16.65,2534.2045,35.6875,2
14,19.0,3306.763,35.6875,2
15,29.85,3300.5095,35.6875,2
16,19.3,2735.813,35.6875,2
17,14.05,3297.0699999999997,35.6875,2
18,10.6,3297.2844999999998,35.6875,2
19,17.1,3296.6425,35.6875,2
20,15.649999999999999,3063.2895,35.6875,2
21,13.55,2781.081,35.6875,2
22,26.700000000000003,2816.4505,35.6875,2
23,46.6,3266.4655000000002,35.6875,2
24,15.25,3300.589,35.6875,2
25,15.0,2484.7394999999997,35.6875,2
26,15.55,3300.8075,35.6875,2
27,6.45,3294.026,35.6875,2
28,45.85,3296.6675,35.6875,2
29,10.05,2049.1585,35.6875,2
30,20.2,3301.3035,35.6875,2
31,28.15,3295.5600000000004,35.6875,2
