Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,36.15,3275.4955,37.875,2
1,24.1,2970.1105,37.875,2
2,30.35,2789.502,37.875,2
3,34.3,2357.354,37.875,2
4,22.75,3311.1715000000004,37.875,2
5,33.7,3305.4235,37.875,2
6,21.0,3302.5744999999997,37.875,2
7,20.5,3299.4465,37.875,2
8,39.05,2750.6144999999997,37.875,2
9,33.5,2870.0995000000003,37.875,2
10,64.65,3289.225,37.875,2
11,18.2,3017.8225,37.875,2
12,25.25,3303.7635,37.875,2
13,27.9,3267.0455,37.875,2
14,33.85,3309.241,37.875,2
15,22.65,2418.4905,37.875,2
16,23.6,2432.0595000000003,37.875,2
17,28.85,3292.1769999999997,37.875,2
18,52.65,3159.607,37.875,2
19,18.9,2397.2650000000003,37.875,2
20,20.75,3298.9755,37.875,2
21,29.450000000000003,3297.698,37.875,2
22,18.2,3295.1755000000003,37.875,2
23,14.45,3296.7495,37.875,2
24,46.4,2743.9595,37.875,2
25,31.45,3288.1315,37.875,2
26,14.8,3295.0595000000003,37.875,2
27,30.25,3301.0924999999997,37.875,2
28,20.4,3295.0865,37.875,2
29,16.75,3299.4610000000002,37.875,2
30,24.25,3302.6055,37.875,2
31,33.7,2745.181,37.875,2
