Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.7,2337.4865,34.875,2
1,51.6,2755.3925,34.875,2
2,14.95,2264.616,34.875,2
3,27.85,2701.749,34.875,2
4,18.1,3145.2754999999997,34.875,2
5,19.5,2907.5685000000003,34.875,2
6,10.45,3300.9415,34.875,2
7,15.5,3136.9925000000003,34.875,2
8,18.1,1948.745,34.875,2
9,17.45,2383.361,34.875,2
10,39.7,2386.1575,34.875,2
11,12.55,3301.3815,34.875,2
12,13.7,3300.1985,34.875,2
13,14.25,2501.794,34.875,2
14,16.1,3307.3955,34.875,2
15,31.8,2800.413,34.875,2
16,18.5,3112.683,34.875,2
17,15.6,3296.638,34.875,2
18,16.2,3304.07,34.875,2
19,48.1,3154.795,34.875,2
20,17.0,3292.4804999999997,34.875,2
21,18.6,3048.683,34.875,2
22,13.1,2469.4705,34.875,2
23,15.0,2769.197,34.875,2
24,14.55,1944.9535,34.875,2
25,17.0,1911.7079999999999,34.875,2
26,15.65,1997.566,34.875,2
27,18.3,2725.66,34.875,2
28,56.65,3288.2855,34.875,2
29,14.55,1690.4215,34.875,2
30,36.3,2835.0564999999997,34.875,2
31,11.05,3297.0485,34.875,2
