Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,22.75,2607.3565,35.25,2
1,34.65,2957.8064999999997,35.25,2
2,34.85,2863.2,35.25,2
3,20.6,2750.6425,35.25,2
4,14.1,2755.3365000000003,35.25,2
5,17.0,2914.109,35.25,2
6,22.0,2558.959,35.25,2
7,18.6,2583.9815,35.25,2
8,22.35,2813.6054999999997,35.25,2
9,15.0,2678.085,35.25,2
10,14.95,2833.741,35.25,2
11,13.5,2570.9480000000003,35.25,2
12,15.1,2700.4795,35.25,2
13,20.3,2588.87,35.25,2
14,18.3,2920.1435,35.25,2
15,50.05,2770.2214999999997,35.25,2
16,17.0,1911.9675,35.25,2
17,31.85,2382.263,35.25,2
18,38.5,2945.7105,35.25,2
19,19.9,1866.4160000000002,35.25,2
20,20.9,1698.2530000000002,35.25,2
21,17.7,2038.0235000000002,35.25,2
22,20.7,2746.8954999999996,35.25,2
23,15.95,2382.647,35.25,2
24,29.75,2369.026,35.25,2
25,17.0,1547.3125,35.25,2
26,15.25,2882.5879999999997,35.25,2
27,15.4,2460.797,35.25,2
28,17.1,2413.6335,35.25,2
29,29.5,3299.9115,35.25,2
30,11.95,2394.6845000000003,35.25,2
31,9.9,2475.9849999999997,35.25,2
