Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,14.05,3292.886,35.375,2
1,16.9,2785.8775,35.375,2
2,13.0,2074.713,35.375,2
3,28.1,1917.939,35.375,2
4,27.25,2778.6745,35.375,2
5,21.75,2106.9125,35.375,2
6,19.0,1801.8085,35.375,2
7,17.5,1945.6245000000001,35.375,2
8,10.0,3300.003,35.375,2
9,14.45,1500.5365000000002,35.375,2
10,15.55,2761.9825,35.375,2
11,14.5,3299.3595,35.375,2
12,16.95,3300.444,35.375,2
13,12.6,3303.6535000000003,35.375,2
14,41.9,3282.3599999999997,35.375,2
15,15.9,2664.073,35.375,2
16,18.55,3246.8509999999997,35.375,2
17,13.05,2748.6945,35.375,2
18,37.2,2374.014,35.375,2
19,12.15,1958.7514999999999,35.375,2
20,42.0,2791.5365,35.375,2
21,6.5,2382.8875,35.375,2
22,22.5,2430.6059999999998,35.375,2
23,15.0,1954.0305,35.375,2
24,57.1,3282.8914999999997,35.375,2
25,32.35,1499.3215,35.375,2
26,15.1,2753.884,35.375,2
27,14.95,3286.7365,35.375,2
28,15.55,2970.7925,35.375,2
29,17.4,3237.2345,35.375,2
30,12.95,3299.443,35.375,2
31,12.649999999999999,2532.208,35.375,2
