Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,48.6,2782.272,35.3125,2
1,15.05,2810.4975,35.3125,2
2,19.9,3250.7560000000003,35.3125,2
3,18.6,2720.6090000000004,35.3125,2
4,18.5,3274.344,35.3125,2
5,24.3,2762.9764999999998,35.3125,2
6,43.15,3280.1755,35.3125,2
7,15.45,3302.2129999999997,35.3125,2
8,24.0,2910.1625000000004,35.3125,2
9,17.0,3305.9505,35.3125,2
10,23.0,2669.1455,35.3125,2
11,34.5,2970.8149999999996,35.3125,2
12,31.0,2599.038,35.3125,2
13,18.75,2774.3360000000002,35.3125,2
14,17.0,2982.8915,35.3125,2
15,22.85,2179.122,35.3125,2
16,22.4,2771.177,35.3125,2
17,18.5,2007.1585,35.3125,2
18,23.15,3295.399,35.3125,2
19,17.55,2878.9080000000004,35.3125,2
20,15.649999999999999,2640.169,35.3125,2
21,15.5,2772.3565,35.3125,2
22,37.75,3291.2039999999997,35.3125,2
23,18.4,3293.1245,35.3125,2
24,38.75,2947.5315,35.3125,2
25,15.5,3303.1530000000002,35.3125,2
26,44.1,3003.9184999999998,35.3125,2
27,12.0,2492.8385,35.3125,2
28,18.1,3219.1485000000002,35.3125,2
29,17.0,2861.6465,35.3125,2
30,17.5,2750.0164999999997,35.3125,2
31,37.25,2707.6405,35.3125,2
