Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,35.4,2944.1414999999997,35.0625,2
1,22.5,2900.2,35.0625,2
2,24.75,2834.9525000000003,35.0625,2
3,22.5,2580.937,35.0625,2
4,44.95,2934.1565,35.0625,2
5,21.4,2764.5015000000003,35.0625,2
6,20.15,2777.064,35.0625,2
7,19.6,2764.2815,35.0625,2
8,24.25,2901.267,35.0625,2
9,21.5,2480.944,35.0625,2
10,34.5,2819.454,35.0625,2
11,16.9,2979.736,35.0625,2
12,19.9,2605.9875,35.0625,2
13,20.9,2622.077,35.0625,2
14,24.15,2697.8495000000003,35.0625,2
15,57.9,2928.6745,35.0625,2
16,45.25,2961.0735,35.0625,2
17,20.9,2764.388,35.0625,2
18,23.0,2689.5775,35.0625,2
19,19.0,2724.362,35.0625,2
20,29.4,2855.1935,35.0625,2
21,23.75,2921.08,35.0625,2
22,22.65,2678.585,35.0625,2
23,27.0,2890.123,35.0625,2
24,48.0,2750.8289999999997,35.0625,2
25,44.15,2845.898,35.0625,2
26,13.55,3036.6035,35.0625,2
27,22.8,2833.658,35.0625,2
28,17.45,2646.862,35.0625,2
29,18.3,2779.7975,35.0625,2
30,18.9,2808.3059999999996,35.0625,2
31,14.5,3015.212,35.0625,2
