Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,13.649999999999999,2743.1324999999997,34.4375,2
1,16.6,2525.3045,34.4375,2
2,20.4,2657.5209999999997,34.4375,2
3,12.95,2629.348,34.4375,2
4,17.6,2594.656,34.4375,2
5,7.05,2776.7055,34.4375,2
6,40.8,2927.5235000000002,34.4375,2
7,8.1,2845.6225000000004,34.4375,2
8,13.0,2347.1355,34.4375,2
9,28.9,2635.52,34.4375,2
10,11.6,2690.569,34.4375,2
11,14.4,2602.1859999999997,34.4375,2
12,16.4,2848.08,34.4375,2
13,14.2,2655.087,34.4375,2
14,30.0,2977.9045,34.4375,2
15,14.4,2943.6655,34.4375,2
16,5.5,2732.1785,34.4375,2
17,11.7,2511.4475,34.4375,2
18,21.6,2743.059,34.4375,2
19,19.6,2584.297,34.4375,2
20,9.0,2634.264,34.4375,2
21,49.15,3043.217,34.4375,2
22,19.9,2793.4030000000002,34.4375,2
23,15.9,2835.4120000000003,34.4375,2
24,12.05,2486.426,34.4375,2
25,17.05,2492.388,34.4375,2
26,17.1,2546.7659999999996,34.4375,2
27,10.9,2679.5645,34.4375,2
28,28.75,3138.206,34.4375,2
29,11.1,2765.0365,34.4375,2
30,16.95,3154.923,34.4375,2
31,25.0,2917.494,34.4375,2
