Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,37.650000000000006,2589.4610000000002,34.5625,2
1,28.35,3276.0425,34.5625,2
2,32.15,3271.8495000000003,34.5625,2
3,32.2,3299.9385,34.5625,2
4,34.7,3144.2145,34.5625,2
5,55.75,3299.9395,34.5625,2
6,31.85,2593.2345,34.5625,2
7,34.0,2743.24,34.5625,2
8,32.3,2380.8485,34.5625,2
9,31.65,2225.6355,34.5625,2
10,47.949999999999996,2489.7745,34.5625,2
11,45.6,2126.6150000000002,34.5625,2
12,26.1,2380.1395,34.5625,2
13,27.75,2383.291,34.5625,2
14,18.3,2398.06,34.5625,2
15,39.65,3295.6674999999996,34.5625,2
16,29.0,2568.009,34.5625,2
17,34.15,3290.1375,34.5625,2
18,30.65,3297.4205,34.5625,2
19,32.7,3299.9345,34.5625,2
20,27.65,3257.7525,34.5625,2
21,29.25,3296.6014999999998,34.5625,2
22,29.15,2442.246,34.5625,2
23,51.8,2745.1385,34.5625,2
24,31.1,2380.334,34.5625,2
25,56.6,2187.148,34.5625,2
26,34.05,2487.2765,34.5625,2
27,29.85,2128.827,34.5625,2
28,31.15,2533.464,34.5625,2
29,43.7,2383.2895,34.5625,2
30,22.85,2396.4285,34.5625,2
31,36.5,3296.4215,34.5625,2
