Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,29.950000000000003,2388.244,34.25,2
1,25.0,2475.7885,34.25,2
2,19.5,3300.4305,34.25,2
3,22.0,2728.7380000000003,34.25,2
4,15.649999999999999,3302.5245,34.25,2
5,17.0,2383.2115,34.25,2
6,26.5,2971.5294999999996,34.25,2
7,17.5,3301.677,34.25,2
8,25.5,1498.0585,34.25,2
9,39.2,3310.4359999999997,34.25,2
10,8.45,3308.2830000000004,34.25,2
11,45.949999999999996,2215.861,34.25,2
12,2.5,1498.9685,34.25,2
13,16.5,3303.1665000000003,34.25,2
14,30.25,3296.0595000000003,34.25,2
15,21.8,3305.3575,34.25,2
16,21.65,2382.0725,34.25,2
17,5.0,2470.672,34.25,2
18,16.5,3297.016,34.25,2
19,12.55,2753.4595,34.25,2
20,25.4,3296.9685,34.25,2
21,14.6,2385.748,34.25,2
22,31.4,3136.8785,34.25,2
23,10.9,3300.096,34.25,2
24,10.45,1497.7130000000002,34.25,2
25,25.0,3290.7664999999997,34.25,2
26,53.35,3301.678,34.25,2
27,15.5,1878.171,34.25,2
28,5.45,1500.162,34.25,2
29,19.3,2488.1945,34.25,2
30,21.9,3304.6054999999997,34.25,2
31,41.2,3300.0685000000003,34.25,2
