Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,21.55,2163.9605,34.875,2
1,20.3,2507.112,34.875,2
2,22.0,2986.851,34.875,2
3,36.5,2746.729,34.875,2
4,21.0,2824.0445,34.875,2
5,53.75,2379.4170000000004,34.875,2
6,10.5,2379.1625,34.875,2
7,18.0,2988.3415,34.875,2
8,18.6,2994.6115,34.875,2
9,17.4,3252.2085,34.875,2
10,14.0,2493.0370000000003,34.875,2
11,20.4,3111.276,34.875,2
12,40.35,2515.1025,34.875,2
13,18.4,2474.334,34.875,2
14,1.0,1648.525,34.875,2
15,30.65,3004.6369999999997,34.875,2
16,17.4,2164.5005,34.875,2
17,18.1,2507.4629999999997,34.875,2
18,18.5,2697.9695,34.875,2
19,20.65,2780.556,34.875,2
20,19.4,2765.9625,34.875,2
21,11.4,2377.5095,34.875,2
22,15.6,2381.5005,34.875,2
23,46.1,2744.7830000000004,34.875,2
24,47.35,3026.59,34.875,2
25,33.85,3025.9494999999997,34.875,2
26,24.5,2503.287,34.875,2
27,16.45,3134.36,34.875,2
28,19.65,2994.693,34.875,2
29,9.5,2487.63,34.875,2
30,28.95,1901.1264999999999,34.875,2
31,14.5,2721.5330000000004,34.875,2
