Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,17.1,2663.317,35.9375,2
1,40.15,3112.8785,35.9375,2
2,36.75,2988.0915,35.9375,2
3,18.55,2503.709,35.9375,2
4,25.25,2648.386,35.9375,2
5,21.6,2686.7960000000003,35.9375,2
6,17.95,2651.284,35.9375,2
7,16.6,2687.0,35.9375,2
8,19.15,2652.1814999999997,35.9375,2
9,35.5,2644.9480000000003,35.9375,2
10,20.2,2808.9865,35.9375,2
11,41.7,2961.33,35.9375,2
12,32.0,3057.9224999999997,35.9375,2
13,41.4,2904.7794999999996,35.9375,2
14,32.9,2955.012,35.9375,2
15,13.4,2962.5330000000004,35.9375,2
16,23.0,2541.2095,35.9375,2
17,34.5,2941.1795,35.9375,2
18,37.0,3042.002,35.9375,2
19,19.7,2518.868,35.9375,2
20,16.5,2710.623,35.9375,2
21,18.45,2659.5495,35.9375,2
22,20.1,2781.924,35.9375,2
23,17.299999999999997,2859.501,35.9375,2
24,21.6,2506.037,35.9375,2
25,22.15,2476.289,35.9375,2
26,16.75,2763.877,35.9375,2
27,13.5,2826.966,35.9375,2
28,11.95,2987.7515000000003,35.9375,2
29,17.9,2706.2219999999998,35.9375,2
30,17.4,2857.243,35.9375,2
31,36.9,2861.6565,35.9375,2
