Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,24.15,2625.862,35.0,2
1,51.5,2851.0694999999996,35.0,2
2,21.0,2620.9275,35.0,2
3,20.5,2683.268,35.0,2
4,29.6,2941.8360000000002,35.0,2
5,25.1,2655.8815,35.0,2
6,25.65,2817.52,35.0,2
7,25.4,2627.8285,35.0,2
8,23.45,2381.309,35.0,2
9,26.4,2476.5945,35.0,2
10,42.5,2950.413,35.0,2
11,26.6,2758.5265,35.0,2
12,37.4,2858.3185,35.0,2
13,54.95,3113.6994999999997,35.0,2
14,45.35,3045.52,35.0,2
15,23.0,2783.774,35.0,2
16,22.1,2523.3770000000004,35.0,2
17,29.8,2853.1485000000002,35.0,2
18,21.5,2775.135,35.0,2
19,29.15,2764.145,35.0,2
20,31.5,2869.7315,35.0,2
21,27.6,2667.5885,35.0,2
22,39.5,2803.624,35.0,2
23,24.5,2700.739,35.0,2
24,18.85,2337.799,35.0,2
25,19.9,2589.6760000000004,35.0,2
26,23.4,2849.5744999999997,35.0,2
27,22.0,2698.3525,35.0,2
28,23.65,2906.2045,35.0,2
29,27.0,2943.535,35.0,2
30,28.299999999999997,3077.464,35.0,2
31,24.549999999999997,2902.5855,35.0,2
