Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,33.0,2747.46,37.5625,2
1,20.4,1504.5715,37.5625,2
2,19.4,1769.8025000000002,37.5625,2
3,9.9,2750.6549999999997,37.5625,2
4,19.0,1768.441,37.5625,2
5,16.4,1505.585,37.5625,2
6,3.95,1505.6835,37.5625,2
7,19.8,1505.5794999999998,37.5625,2
8,23.5,1443.393,37.5625,2
9,18.15,1893.8415,37.5625,2
10,14.9,1888.5230000000001,37.5625,2
11,9.6,1499.2965,37.5625,2
12,18.6,2370.481,37.5625,2
13,9.0,2749.421,37.5625,2
14,10.0,1886.4965,37.5625,2
15,10.0,1499.4205000000002,37.5625,2
16,27.1,2750.0775,37.5625,2
17,0.0,1494.1775,37.5625,2
18,9.5,1883.358,37.5625,2
19,10.4,2745.2529999999997,37.5625,2
20,9.5,1917.3245,37.5625,2
21,0.0,1499.771,37.5625,2
22,19.9,1500.0275,37.5625,2
23,0.0,1497.997,37.5625,2
24,13.05,1677.6444999999999,37.5625,2
25,4.5,2038.556,37.5625,2
26,24.0,1879.7375000000002,37.5625,2
27,9.6,1496.53,37.5625,2
28,0.5,1939.1819999999998,37.5625,2
29,29.2,2748.795,37.5625,2
30,31.9,1882.9950000000001,37.5625,2
31,9.9,1497.859,37.5625,2
