Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,0.0,3300.1165,38.375,2
1,10.1,3297.5025,38.375,2
2,21.5,3297.635,38.375,2
3,21.2,2449.9905,38.375,2
4,56.6,3277.058,38.375,2
5,10.6,3300.057,38.375,2
6,21.4,3297.657,38.375,2
7,10.5,3304.2735000000002,38.375,2
8,10.1,1494.975,38.375,2
9,27.75,1494.7295,38.375,2
10,0.5,2730.775,38.375,2
11,12.05,3286.658,38.375,2
12,14.05,1895.0505,38.375,2
13,0.0,2383.217,38.375,2
14,23.35,2400.861,38.375,2
15,0.0,2523.523,38.375,2
16,17.55,3297.6459999999997,38.375,2
17,10.6,2898.7039999999997,38.375,2
18,13.95,3298.4545,38.375,2
19,11.0,2555.1765,38.375,2
20,0.0,3297.25,38.375,2
21,20.7,3297.7375,38.375,2
22,0.0,3300.174,38.375,2
23,11.0,3293.55,38.375,2
24,11.1,1977.0295,38.375,2
25,10.1,1560.7375,38.375,2
26,21.1,2798.7290000000003,38.375,2
27,10.6,3283.3725,38.375,2
28,23.0,2106.779,38.375,2
29,49.0,2382.0785,38.375,2
30,0.0,2808.0525,38.375,2
31,21.5,3270.4925000000003,38.375,2
