Núcleo físico,Uso (%),Frecuencia (MHz),Temperatura (°C),Hilos asociados
0,19.7,2733.366,35.625,2
1,21.2,2602.5235000000002,35.625,2
2,21.35,2688.3145,35.625,2
3,48.0,2741.884,35.625,2
4,27.65,2710.5924999999997,35.625,2
5,49.5,2856.2015,35.625,2
6,22.7,2763.267,35.625,2
7,38.5,2747.469,35.625,2
8,19.05,2572.2960000000003,35.625,2
9,28.0,2751.9965,35.625,2
10,37.5,3037.7065000000002,35.625,2
11,15.05,2967.6279999999997,35.625,2
12,23.299999999999997,2849.7725,35.625,2
13,21.9,2886.5505000000003,35.625,2
14,38.5,3004.77,35.625,2
15,21.0,2546.4735,35.625,2
16,21.85,2644.059,35.625,2
17,23.25,2711.165,35.625,2
18,20.9,2655.04,35.625,2
19,20.9,2791.7515,35.625,2
20,21.200000000000003,2673.65,35.625,2
21,34.85,2845.4404999999997,35.625,2
22,32.1,2730.1645,35.625,2
23,22.0,2661.393,35.625,2
24,15.05,2349.176,35.625,2
25,24.2,2780.2264999999998,35.625,2
26,23.5,2957.839,35.625,2
27,36.9,2992.3545,35.625,2
28,20.4,3005.1674999999996,35.625,2
29,19.7,2744.7815,35.625,2
30,18.4,3300.67,35.625,2
31,22.4,3294.7835,35.625,2
